Drug	MolId	MolName	Symbol
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	MKNK1
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	TBK1
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	FKBP1A
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	HRH2
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	MAOA
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	HTR2A
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	SLC6A4
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	ADRA1B
Anemarrhena Rhizome	MOL004517	Xuelianlacton e	CA3
Anemarrhena Rhizome	MOL004520	neogitogenin	HSP90AA1
Anemarrhena Rhizome	MOL004520	neogitogenin	PDGFRB
Anemarrhena Rhizome	MOL004520	neogitogenin	KIT
Anemarrhena Rhizome	MOL004520	neogitogenin	KDR
Anemarrhena Rhizome	MOL004520	neogitogenin	PSEN2
Anemarrhena Rhizome	MOL004520	neogitogenin	PTGES
Anemarrhena Rhizome	MOL004520	neogitogenin	NR1H3
Anemarrhena Rhizome	MOL004520	neogitogenin	NR3C2
Anemarrhena Rhizome	MOL004520	neogitogenin	PGR
Anemarrhena Rhizome	MOL004520	neogitogenin	MAPK14
Anemarrhena Rhizome	MOL004520	neogitogenin	MAPK11
Anemarrhena Rhizome	MOL004520	neogitogenin	SMO
Anemarrhena Rhizome	MOL004520	neogitogenin	AKR1C3
Anemarrhena Rhizome	MOL004520	neogitogenin	CNR1
Anemarrhena Rhizome	MOL004520	neogitogenin	CSNK1D
Anemarrhena Rhizome	MOL004520	neogitogenin	MDM2
Anemarrhena Rhizome	MOL004520	neogitogenin	CCR1
Anemarrhena Rhizome	MOL004520	neogitogenin	NR1I2
Anemarrhena Rhizome	MOL004520	neogitogenin	AVPR1A
Anemarrhena Rhizome	MOL004520	neogitogenin	FAAH
Anemarrhena Rhizome	MOL004520	neogitogenin	CNR2
Anemarrhena Rhizome	MOL004520	neogitogenin	ALK
Anemarrhena Rhizome	MOL004520	neogitogenin	OPRD1
Anemarrhena Rhizome	MOL004520	neogitogenin	PTGS2
Anemarrhena Rhizome	MOL004520	neogitogenin	CXCR1
Anemarrhena Rhizome	MOL004520	neogitogenin	HSD11B1
Anemarrhena Rhizome	MOL004520	neogitogenin	NR3C1
Anemarrhena Rhizome	MOL004520	neogitogenin	CDK2
Anemarrhena Rhizome	MOL004520	neogitogenin	CDK9
Anemarrhena Rhizome	MOL004520	neogitogenin	MAPK1
Anemarrhena Rhizome	MOL004520	neogitogenin	ABL1
Anemarrhena Rhizome	MOL004520	neogitogenin	CHEK1
Anemarrhena Rhizome	MOL004520	neogitogenin	PDE2A
Anemarrhena Rhizome	MOL004520	neogitogenin	PDE4B
Anemarrhena Rhizome	MOL004520	neogitogenin	VEGFA
Anemarrhena Rhizome	MOL004520	neogitogenin	FGF1
Anemarrhena Rhizome	MOL004520	neogitogenin	FGF2
Anemarrhena Rhizome	MOL004520	neogitogenin	HPSE
Anemarrhena Rhizome	MOL004520	neogitogenin	EGFR
Anemarrhena Rhizome	MOL004520	neogitogenin	PRF1
Anemarrhena Rhizome	MOL004520	neogitogenin	MTNR1A
Anemarrhena Rhizome	MOL004520	neogitogenin	MTNR1B
Anemarrhena Rhizome	MOL004520	neogitogenin	ADORA1
Anemarrhena Rhizome	MOL004520	neogitogenin	ADORA2A
Anemarrhena Rhizome	MOL004520	neogitogenin	S1PR3
Anemarrhena Rhizome	MOL004520	neogitogenin	S1PR1
Anemarrhena Rhizome	MOL004520	neogitogenin	PTGS1
Anemarrhena Rhizome	MOL004520	neogitogenin	DYRK1A
Anemarrhena Rhizome	MOL004520	neogitogenin	PDE3A
Anemarrhena Rhizome	MOL004520	neogitogenin	PYGL
Anemarrhena Rhizome	MOL004520	neogitogenin	PDE3B
Anemarrhena Rhizome	MOL004520	neogitogenin	CLK4
Anemarrhena Rhizome	MOL004520	neogitogenin	CLK1
Anemarrhena Rhizome	MOL004520	neogitogenin	CLK2
Anemarrhena Rhizome	MOL004520	neogitogenin	DYRK1B
Anemarrhena Rhizome	MOL004520	neogitogenin	SRD5A1
Anemarrhena Rhizome	MOL004520	neogitogenin	MTOR
Anemarrhena Rhizome	MOL004520	neogitogenin	PIK3CA
Anemarrhena Rhizome	MOL004520	neogitogenin	AXL
Anemarrhena Rhizome	MOL004520	neogitogenin	TYRO3
Anemarrhena Rhizome	MOL004520	neogitogenin	MERTK
Anemarrhena Rhizome	MOL004520	neogitogenin	PIK3CB
Anemarrhena Rhizome	MOL004520	neogitogenin	CES2
Anemarrhena Rhizome	MOL004520	neogitogenin	DGAT1
Anemarrhena Rhizome	MOL004520	neogitogenin	IDH1
Anemarrhena Rhizome	MOL004520	neogitogenin	ALPL
Anemarrhena Rhizome	MOL004520	neogitogenin	CDC25B
Anemarrhena Rhizome	MOL004520	neogitogenin	AR
Anemarrhena Rhizome	MOL004520	neogitogenin	GRIN2A
Anemarrhena Rhizome	MOL004520	neogitogenin	GSK3B
Anemarrhena Rhizome	MOL004520	neogitogenin	GRIA2
Anemarrhena Rhizome	MOL004520	neogitogenin	CDK8
Anemarrhena Rhizome	MOL004520	neogitogenin	ALOX5
Anemarrhena Rhizome	MOL004520	neogitogenin	MET
Anemarrhena Rhizome	MOL004520	neogitogenin	CHRM2
Anemarrhena Rhizome	MOL004520	neogitogenin	CHRM1
Anemarrhena Rhizome	MOL004520	neogitogenin	PFKFB3
Anemarrhena Rhizome	MOL004520	neogitogenin	PLA2G1B
Anemarrhena Rhizome	MOL004520	neogitogenin	LRRK2
Anemarrhena Rhizome	MOL004520	neogitogenin	SYK
Anemarrhena Rhizome	MOL004520	neogitogenin	PRKDC
Anemarrhena Rhizome	MOL004520	neogitogenin	RASGRP3
Anemarrhena Rhizome	MOL004520	neogitogenin	CA2
Anemarrhena Rhizome	MOL004520	neogitogenin	CDK2
Anemarrhena Rhizome	MOL004520	neogitogenin	ITGAL
Anemarrhena Rhizome	MOL004520	neogitogenin	CDK6
Anemarrhena Rhizome	MOL004520	neogitogenin	CA1
Anemarrhena Rhizome	MOL004520	neogitogenin	SLC10A2
Anemarrhena Rhizome	MOL004520	neogitogenin	AMPD3
Anemarrhena Rhizome	MOL004520	neogitogenin	SCN9A
Anemarrhena Rhizome	MOL004520	neogitogenin	FNTA
Anemarrhena Rhizome	MOL004520	neogitogenin	PGGT1B
Anemarrhena Rhizome	MOL004520	neogitogenin	F10
Anemarrhena Rhizome	MOL004520	neogitogenin	CTSL
Anemarrhena Rhizome	MOL004520	neogitogenin	CTSB
Anemarrhena Rhizome	MOL004520	neogitogenin	TGFBR1
Anemarrhena Rhizome	MOL004520	neogitogenin	AURKA
Anemarrhena Rhizome	MOL004520	neogitogenin	GABRB3
Anemarrhena Rhizome	MOL004520	neogitogenin	GABRB3
Anemarrhena Rhizome	MOL004520	neogitogenin	GABRB3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP9
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EGFR
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CNR2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	TYR
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MAOB
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PTGS2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BRAF
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ALOX5
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ALDH2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP8
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CHEK1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	WEE1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	DNM1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PRKCZ
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	THRA
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CDK5R1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	THRB
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CTSL
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HSP90AA1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ABL1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	SYK
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	GLI2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PDK1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BCHE
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	DRD2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	DRD3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BMP1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CDK1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	RPS6KB1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CDK1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CCNE1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CCNE1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	GRK2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ACHE
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EP300
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	DUSP3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ESRRA
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ESRRB
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HSD17B2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HSD17B1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	INSR
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHB2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA5
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA4
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA8
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA7
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHB3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA3
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHB1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	EPHA1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MYLK
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MTOR
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	TRPM8
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP13
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP7
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	AKT2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CDK4
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MCL1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HPGDS
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HDAC1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ANPEP
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	FNTA
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ADAM17
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	GRM2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HTR3A
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	AGTR1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ADORA1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ADORA2A
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ROCK2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA7
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA6
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA14
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA9
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA5A
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	VCP
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ATP4B
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CHEK2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PDE4D
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PDE4C
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MMP14
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BRD4
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	TNF
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BRD9
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	PNMT
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BCL2L1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	BCL2
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	SLC5A1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	TRAP1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HSP90B1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	TBXA2R
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CFD
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	ALK
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	HSP90AB1
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	CA12
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	MELK
Anemarrhena Rhizome	MOL000483	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide	SPHK2
Anemarrhena Rhizome	MOL002003	(-)-Caryophyllene oxide	SQLE
Anemarrhena Rhizome	MOL002003	(-)-Caryophyllene oxide	LSS
Anemarrhena Rhizome	MOL002003	(-)-Caryophyllene oxide	SLC6A4
Anemarrhena Rhizome	MOL002003	(-)-Caryophyllene oxide	SLC6A3
Anemarrhena Rhizome	MOL000546	diosgenin	IL2
Anemarrhena Rhizome	MOL000546	diosgenin	NR1H3
Anemarrhena Rhizome	MOL000546	diosgenin	ALK
Anemarrhena Rhizome	MOL000546	diosgenin	NR1H4
Anemarrhena Rhizome	MOL000546	diosgenin	PTPN1
Anemarrhena Rhizome	MOL000546	diosgenin	NR1H2
Anemarrhena Rhizome	MOL000546	diosgenin	MDM2
Anemarrhena Rhizome	MOL000546	diosgenin	KCNA3
Anemarrhena Rhizome	MOL000546	diosgenin	CCR1
Anemarrhena Rhizome	MOL000546	diosgenin	SMO
Anemarrhena Rhizome	MOL000546	diosgenin	TRPV1
Anemarrhena Rhizome	MOL000546	diosgenin	SHH
Anemarrhena Rhizome	MOL000546	diosgenin	PLK1
Anemarrhena Rhizome	MOL000546	diosgenin	CRHR1
Anemarrhena Rhizome	MOL000546	diosgenin	PRCP
Anemarrhena Rhizome	MOL000546	diosgenin	CYP51A1
Anemarrhena Rhizome	MOL000546	diosgenin	CSF1R
Anemarrhena Rhizome	MOL000546	diosgenin	ABL1
Anemarrhena Rhizome	MOL000546	diosgenin	FLT1
Anemarrhena Rhizome	MOL000546	diosgenin	PDGFRB
Anemarrhena Rhizome	MOL000546	diosgenin	KIT
Anemarrhena Rhizome	MOL000546	diosgenin	IGF1R
Anemarrhena Rhizome	MOL000546	diosgenin	FLT3
Anemarrhena Rhizome	MOL000546	diosgenin	INSR
Anemarrhena Rhizome	MOL000546	diosgenin	RET
Anemarrhena Rhizome	MOL000546	diosgenin	LCK
Anemarrhena Rhizome	MOL000546	diosgenin	SYK
Anemarrhena Rhizome	MOL000546	diosgenin	SRC
Anemarrhena Rhizome	MOL000546	diosgenin	MST1R
Anemarrhena Rhizome	MOL000546	diosgenin	FGFR3
Anemarrhena Rhizome	MOL000546	diosgenin	ZAP70
Anemarrhena Rhizome	MOL000546	diosgenin	NTRK1
Anemarrhena Rhizome	MOL000546	diosgenin	JAK2
Anemarrhena Rhizome	MOL000546	diosgenin	MET
Anemarrhena Rhizome	MOL000546	diosgenin	BMX
Anemarrhena Rhizome	MOL000546	diosgenin	LYN
Anemarrhena Rhizome	MOL000546	diosgenin	FGFR4
Anemarrhena Rhizome	MOL000546	diosgenin	FGR
Anemarrhena Rhizome	MOL000546	diosgenin	NTRK2
Anemarrhena Rhizome	MOL000546	diosgenin	BRAF
Anemarrhena Rhizome	MOL000546	diosgenin	TIE1
Anemarrhena Rhizome	MOL000546	diosgenin	TYRO3
Anemarrhena Rhizome	MOL000546	diosgenin	MERTK
Anemarrhena Rhizome	MOL000546	diosgenin	ROS1
Anemarrhena Rhizome	MOL000546	diosgenin	NTRK3
Anemarrhena Rhizome	MOL000546	diosgenin	FASN
Anemarrhena Rhizome	MOL000546	diosgenin	IL6ST
Anemarrhena Rhizome	MOL000546	diosgenin	GRIN2A
Anemarrhena Rhizome	MOL000546	diosgenin	NR1I2
Anemarrhena Rhizome	MOL000546	diosgenin	GRIA2
Anemarrhena Rhizome	MOL000546	diosgenin	SLC6A9
Anemarrhena Rhizome	MOL000546	diosgenin	TACR1
Anemarrhena Rhizome	MOL000546	diosgenin	MAPK14
Anemarrhena Rhizome	MOL000546	diosgenin	PTGS1
Anemarrhena Rhizome	MOL000546	diosgenin	CYP24A1
Anemarrhena Rhizome	MOL000546	diosgenin	APP
Anemarrhena Rhizome	MOL000546	diosgenin	CCND3
Anemarrhena Rhizome	MOL000546	diosgenin	CACNA1H
Anemarrhena Rhizome	MOL000546	diosgenin	ITGAL
Anemarrhena Rhizome	MOL000546	diosgenin	GRM1
Anemarrhena Rhizome	MOL000546	diosgenin	MDM4
Anemarrhena Rhizome	MOL000546	diosgenin	CDK6
Anemarrhena Rhizome	MOL000546	diosgenin	CDK4
Anemarrhena Rhizome	MOL000546	diosgenin	CYP2C9
Anemarrhena Rhizome	MOL000546	diosgenin	CYP3A4
Anemarrhena Rhizome	MOL000631	coumaroyltyramine	MMP9
Anemarrhena Rhizome	MOL000631	coumaroyltyramine	MMP1
Anemarrhena Rhizome	MOL000631	coumaroyltyramine	MMP2
